fdc_id;name;category;protein;phe;phe_source;fat;carbs;energy
173900;Крупы РИСОВЫЕ, сухие;Молочные продукты;6,30;267,0;original;0,50;82,40;370,0
173901;Крупы ПШЕНИЧНЫЕ, обычные, варки 10 минут, сухие;Орехи и семена;10,50;568,0;original;1,50;76,50;370,0
173902;Крупы ПШЕНИЧНЫЕ, растворимые, приготовленные на воде, без соли;Молочные продукты;1,84;99,0;original;0,24;13,10;62,0
173903;Крупы MALT-O-MEAL, оригинальные, простые, сухие;Крупы и макароны;11,80;354,0;calculated;0,70;77,20;365,0
173904;Крупы овсяные обычные и быстрого приготовления, необогащенные, сухие;Крупы и макароны;13,20;665,0;original;6,52;67,70;379,0
173905;Крупы овсяные обычные и быстрого приготовления, необогащенные, приготовленные на воде (включая варку и приготовление в микроволновой печи), без соли;Крупы и макароны;2,54;142,0;original;1,52;12,00;71,0
173906;Крупы овсяные быстрого приготовления, обогащенные, с корицей и пряностями, приготовленные на воде;Крупы и макароны;2,37;71,1;calculated;1,21;19,00;96,0
173907;Крупы QUAKER, овсянка быстрого приготовления, кленовый и коричневый сахар, сухие;Крупы и макароны;9,20;276,0;calculated;4,63;76,90;368,0
173908;Крупы овсяные быстрого приготовления, витаминизированные, с изюмом и пряностями, приготовленные на воде;Крупы и макароны;1,98;59,4;calculated;0,95;17,90;88,0
173909;Крупы готовые, MALT-O-MEAL, ЗЕФИРНЫЕ МАТЕЙС;Крупы и макароны;6,94;208,2;calculated;3,53;82,80;387,0
173910;Крупы готовые, ПОСТ, Дробленая Пшеница, оригинальное большое печенье;Хлеб и выпечка;11,40;460,0;original;2,01;79,00;337,0
173911;Крупы готовые, ПОСТ, Дробленая Пшеница, оригинальный размер ложки;Крупы и макароны;11,80;354,0;calculated;2,10;81,40;351,0
173912;Крупы готовые рисовые воздушные витаминизированные;Крупы и макароны;6,30;270,0;original;0,50;89,80;402,0
173913;Крупы готовые пшеничные воздушные слоеные витаминизированные;Крупы и макароны;14,70;762,0;original;1,20;79,60;364,0
173914;Крупы РИСОВЫЕ КРЕМЫ, приготовленные на воде, с солью;Молочные продукты;0,90;37,0;original;0,10;11,50;52,0
173915;Крупы ПШЕНИЧНЫЕ ПШЕНИЧНЫЕ обычные (10 минут), приготовленные на воде, с солью;Орехи и семена;1,46;79,0;original;0,21;10,70;50,0
173916;Крупы, фарина, необогащенные, сухие;Крупы и макароны;10,60;514,0;original;0,50;78,00;369,0
173917;Крупы, фарина, обогащенные, приготовленные на воде, с солью;Крупы и макароны;1,82;106,0;original;0,34;10,90;53,0
173918;Крупы готовые к употреблению, ПОСТ, Дробленая пшеница, слегка глазированная, размером с ложку;Крупы и макароны;7,80;234,0;calculated;1,90;83,80;352,0
173919;Крупы готовые к употреблению, ПОСТ ВЫБОР Blueberry Morning;Крупы и макароны;6,50;195,0;calculated;5,30;81,60;395,0
173920;Крупы, овес, быстрого приготовления, витаминизированные, кленовый и коричневый сахар, сухие;Крупы и макароны;9,25;277,5;calculated;4,73;76,70;386,0
173921;Крупы готовые к употреблению, овсяная каша QUAKER Whole Hearts;Мясо;7,63;381,5;calculated;5,61;80,10;376,0
173922;Зерновые, QUAKER, овсянка быстрого приготовления для контроля веса, кленовый и коричневый сахар.;Крупы и макароны;16,40;492,0;calculated;6,20;64,20;361,0
173923;Крупы, QUAKER, овсянка быстрого приготовления для контроля веса, банановый хлеб;Хлеб и выпечка;16,50;495,0;calculated;6,16;64,40;361,0
173924;Крупы QUAKER, овсянка, REAL MEDLEYS, персик-миндаль, сухие;Орехи и семена;10,10;454,5;calculated;9,84;68,60;387,0
173925;Крупы QUAKER, овсяные, REAL MEDLEYS, вишня фисташковая, сухие;Орехи и семена;12,00;540,0;calculated;11,00;66,70;394,0
173926;Крупы, QUAKER, Овсянка быстрого приготовления, контроль веса, корица;Крупы и макароны;16,50;495,0;calculated;6,28;64,20;361,0
173927;Готовые к употреблению хлопья MOM'S BEST, подслащенные ПШЕНИЦЫ;Крупы и макароны;8,18;245,4;calculated;1,83;80,90;373,0
173928;Яблоки сырые, без кожицы, приготовленные, отварные;Фрукты;0,26;6,5;calculated;0,36;13,60;53,0
173929;Яблоки сырые, без кожицы, приготовленные в микроволновке.;Фрукты;0,28;8,0;original;0,42;14,40;56,0
173930;Яблоки, консервированные, подслащенные, нарезанные, осушенные, подогретые;Фрукты;0,18;5,0;original;0,43;16,80;67,0
173931;Яблоки сушеные (низкой влажности), серные, сырые;Фрукты;1,32;37,0;original;0,58;93,50;346,0
173932;Яблоки, замороженные, несладкие, разогретые (включая продукты для Программы распределения продовольствия Министерства сельского хозяйства США);Фрукты;0,29;8,0;original;0,33;12,00;47,0
173933;Сок яблочный консервированный или бутилированный несладкий, без добавления аскорбиновой кислоты.;Фрукты;0,10;2,5;calculated;0,13;11,30;46,0
173934;Сок яблочный, замороженный концентрат, несладкий, неразбавленный, без добавления аскорбиновой кислоты.;Фрукты;0,51;12,8;calculated;0,37;41,00;166,0
173935;Сок яблочный, замороженный концентрат, несладкий, разбавленный 3 объемами воды, без добавления аскорбиновой кислоты.;Фрукты;0,14;3,5;calculated;0,10;11,50;47,0
173936;Абрикосы, консервированные, в упаковке с водой, без кожицы, сухих веществ и жидкостей;Фрукты;0,69;28,0;original;0,03;5,48;22,0
173937;Абрикосы, консервированные, пакет из сока, с кожицей, сухими веществами и жидкостями;Фрукты;0,63;26,0;original;0,04;12,30;48,0
173938;Абрикосы, консервированные, в упаковке с очень легким сиропом, с кожицей, твердыми веществами и жидкостями (включая продукты для Программы распределения продовольствия Министерства сельского хозяйства США);Фрукты;0,60;25,0;original;0,10;12,50;49,0
173939;Абрикосы, консервированные, в упаковке с легким сиропом, с кожицей, сухими веществами и жидкостями;Фрукты;0,53;22,0;original;0,05;16,50;63,0
173940;Абрикосы сушеные (маловлажные), сернистые, тушеные;Овощи;1,93;80,0;original;0,24;32,60;126,0
173941;Абрикосы сушеные, сернистые, сырые;Фрукты;3,39;62,0;original;0,51;62,60;241,0
173942;Абрикосы сушеные, сернистые, тушеные, без добавления сахара;Овощи;1,20;22,0;original;0,18;22,20;85,0
173943;Абрикосы сушеные, сернистые, тушеные с добавлением сахара;Овощи;1,17;49,0;original;0,15;29,30;113,0
173944;Бананы сырые;Фрукты;1,09;49,0;original;0,33;22,80;89,0
173945;Бананы сушеные или банановый порошок;Фрукты;3,89;201,0;original;1,81;88,30;346,0
173946;Ежевика, сырая;Фрукты;1,39;34,8;calculated;0,49;9,61;43,0
173947;Сок ежевики, консервированный;Фрукты;0,30;7,5;calculated;0,60;7,80;38,0
173948;Черника, консервированная, густой сироп, твердые вещества и жидкости;Фрукты;0,65;23,0;original;0,33;22,10;88,0
173949;Черника, дикая, замороженная (включая продукты для Программы распределения продовольствия Министерства сельского хозяйства США);Фрукты;0,00;0,0;empty;0,16;13,80;57,0
173950;Черника, замороженная, несладкая (включает продукты для Программы распределения продовольствия Министерства сельского хозяйства США);Фрукты;0,42;15,0;original;0,64;12,20;51,0
173951;Черника замороженная, подслащенная;Фрукты;0,40;14,0;original;0,13;22,00;85,0
173952;Карисса (натальная слива), сырая;Фрукты;0,50;12,5;calculated;1,30;13,60;62,0
173953;Черимойя, сырая;Фрукты;1,57;42,0;original;0,68;17,70;75,0
173954;Вишня, кислая, красная, сырая;Фрукты;1,00;25,0;calculated;0,30;12,20;50,0
173955;Вишня, кислая, красная, консервированная, в упаковке с водой, твердые вещества и жидкости;Фрукты;0,77;19,2;calculated;0,10;8,94;36,0
173956;Вишня, кислая, красная, консервированная, в упаковке с легким сиропом, сухие вещества и жидкости;Фрукты;0,74;18,5;calculated;0,10;19,30;75,0
173957;Вишня, сладкая, консервированная, в упаковке с водой, сухие вещества и жидкости;Фрукты;0,77;19,2;calculated;0,13;11,80;46,0
173958;Вишня сладкая, консервированная, пакет сока, сухие вещества и жидкости;Фрукты;0,91;22,8;calculated;0,02;13,80;54,0
173959;Вишня сладкая, консервированная, в упаковке с легким сиропом, сухие вещества и жидкости;Фрукты;0,61;15,2;calculated;0,15;17,30;67,0
173960;Вишня сладкая, консервированная, без косточек, в упаковке с густым сиропом, сухие вещества и жидкости;Фрукты;0,60;15,0;calculated;0,15;21,30;83,0
173961;Клюквенный соус, консервированный, подслащенный;Фрукты;0,90;22,5;calculated;0,15;40,40;159,0
173962;Релиш клюквенно-апельсиновый, консервированный;Фрукты;0,30;7,5;calculated;0,10;46,20;178,0
173963;Смородина европейская черная, сырая;Фрукты;1,40;35,0;calculated;0,41;15,40;63,0
173964;Смородина красная и белая, сырая;Яйца;1,40;70,0;calculated;0,20;13,80;56,0
173965;Говядина австралийская, импортная, травяного откорма, корейка, стейк/жаркое из вырезки, без костей, только отделяемое постное мясо, сырое;Мясо;20,80;813,0;original;6,11;0,00;138,0
173966;Говядина, австралийская, импортная, вагю, корейка, стейк/жаркое из вырезки, без костей, только отделяемое постное мясо, авст. мрамор оценка 4/5, необработанный;Мясо;20,20;787,0;original;12,30;0,00;191,0
173967;Говядина Австралийская, импортная, Вагю, наружный жир, Ауст. мрамор, оценка 9, необработанный;Мясо;5,54;277,0;calculated;68,10;0,97;639,0
173968;Говядина, Австралийская, импортная, Вагю, шовный жир, Ауст. мрамор, оценка 9, необработанный;Мясо;5,16;258,0;calculated;67,30;0,00;627,0
173969;Говядина австралийская, импортная, травяного откорма, корейка, стейк/жаркое из вырезки, бескостное, отделяемое постное и жирное, сырое;Мясо;20,50;786,0;original;7,63;0,01;151,0
173970;Говядина, австралийская, импортная, травяного откорма, корейка, стейк/жаркое из верхней части поясницы, без костей, только отделяемое постное мясо, сырое;Мясо;21,80;850,0;original;4,87;0,00;131,0
173971;Говядина, австралийская, импортная, травяного откорма, круглая, стейк/жаркое с круглым дном, без костей, только отделяемое постное мясо, сырое;Мясо;21,40;834,0;original;4,93;0,00;130,0
173972;Говядина, австралийская, импортная, травяного откорма, круглая, стейк/жаркое с верхней круглой крышкой, без костей, только отделяемое постное мясо, сырое;Мясо;22,40;873,0;original;4,43;0,00;129,0
173973;Говядина, австралийская, импортная, вагю, корейка, стейк/жаркое из вырезки, без костей, только отделяемое постное мясо, авст. мрамор, оценка 9, необработанный;Мясо;18,90;736,0;original;17,70;0,57;237,0
173974;Говядина, австралийская, импортная, вагю, корейка, стейк/жаркое из верхней части корейки, без костей, только отделяемое постное мясо, австр. мрамор оценка 4/5, необработанный;Мясо;20,20;785,0;original;15,70;0,20;223,0
173975;Говядина австралийская, импортная, травяного откорма, ребрышки, стейк рибай/жаркое с губами, без костей, отделяемое постное и жирное, сырое;Мясо;19,80;710,0;original;15,20;0,11;217,0
173976;Говядина австралийская, импортная, травяного откорма, круглая, стейк/жаркое с круглым дном, без костей, с отделяемым постным и жирным мясом, сырая;Мясо;21,10;813,0;original;6,16;0,01;140,0
173977;Говядина австралийская, импортная, травяного откорма, круглая, стейк/жаркое с верхней круглой крышкой, без костей, с отделяемым постным и жирным мясом, сырая;Мясо;22,20;867,0;original;4,40;0,00;129,0
173978;Говядина, австралийская, импортная, вагю, корейка, стейк/жаркое из верхней части корейки, бескостное, с отделяемым постным и жирным мясом, авст. мрамор оценка 4/5, необработанный;Мясо;17,70;645,0;original;24,20;0,12;289,0
173979;Говядина, австралийская, импортная, вагю, корейка, стейк/жаркое из верхней части корейки, отделяемое постное и жирное мясо, авст. мрамор, оценка 9, необработанный;Мясо;14,60;526,0;original;37,00;0,14;392,0
173980;Говядина, круглая, стейк сверху, без костей, с отделяемым постным и жирным жиром, обрезанная до 0 дюймов жира, отборная, сырая;Мясо;23,50;937,0;original;3,66;0,00;127,0
173981;Говядина, круглая, стейк сверху, без костей, с отделяемым постным и жирным жиром, с обрезью до 0 дюймов жира, отборная, сырая;Мясо;23,50;959,0;original;2,85;0,00;120,0
173982;Говядина, круглая, обжаренная сверху, бескостная, с отделяемым постным и жирным жиром, с жилкой до 0 дюймов, всех сортов, сырая;Мясо;23,40;941,0;original;3,50;0,00;125,0
173983;Говядина, круглая, обжаренная сверху, без костей, с отделяемым постным и жирным жиром, с обрезью до 0 дюймов жира, отборная, сырая;Мясо;23,50;936,0;original;3,81;0,00;128,0
173984;Говядина, круглая, глазок круглого стейка, бескостная, с отделяемым постным и жирным жиром, с жилкой до 0 дюймов, всех сортов, сырая;Мясо;23,30;933,0;original;3,48;0,00;124,0
173985;Говядина, круглая, глазок круглого стейка, без костей, отделяемое постное и жирное, с обрезанной до 0 дюймов жирностью, отборное, сырое;Мясо;23,20;927,0;original;3,83;0,00;127,0
173986;Говядина, круглая, глазок круглого стейка, без костей, с отделяемым постным и жирным жиром, с обрезью до 0 дюймов жира, отборная, сырая;Мясо;23,30;951,0;original;2,95;0,00;120,0
173987;Говядина, корейка, вырезка жареная, бескостная, с отделяемым постным и жирным жиром, с обрезью до 0 дюймов жира, все сорта, сырая;Мясо;21,70;869,0;original;6,93;0,00;149,0
173988;Говядина, корейка, стейк из вырезки, бескостный, с отделяемым постным и жирным жиром, с жилкой до 0 дюймов, все сорта, сырые;Мясо;21,70;871,0;original;6,67;0,00;147,0
173989;Говядина, корейка, стейк из вырезки, без костей, отделяемое постное мясо и жир, обрезанные до 0 дюймов жира, отборные, сырые;Мясо;21,60;861,0;original;7,10;0,00;150,0
173990;Говядина, корейка, стейк из вырезки, без костей, с отделяемым постным и жирным жиром, обрезанные до 0 дюймов жира, отборные, сырые;Мясо;22,00;896,0;original;6,02;0,00;142,0
173991;Говядина, корейка, вырезка жареная, бескостная, с отделяемым постным мясом и жиром, с обрезью до 0 дюймов жира, все сорта, приготовленная, жареная;Мясо;27,30;1100,0;original;8,14;0,00;183,0
173992;Говядина, круглая, обжаренная сверху, без костей, с отделяемым постным и жирным жиром, с обрезью до 0 дюймов жира, отборная, приготовленная, жареная;Мясо;31,00;1260,0;original;3,72;0,00;157,0
173993;Говядина, круглая, глазок круглого стейка, без костей, с отделяемым постным и жирным жиром, с жилкой до 0 дюймов, все сорта, приготовленная, приготовленная на гриле;Мясо;29,70;1190,0;original;4,47;0,00;159,0
173994;Говядина, круглая, глазок круглого стейка, без костей, с отделяемым постным и жирным жиром, с жирностью 0 дюймов, на выбор, приготовленная, на гриле;Мясо;29,80;1190,0;original;4,83;0,00;163,0
173995;Говядина, круглая, глазок круглого стейка, без костей, с отделяемым постным и жирным жиром, очищенная до 0 дюймов жира, отборная, приготовленная, приготовленная на гриле;Мясо;29,50;1200,0;original;3,98;0,00;154,0
173996;Говядина, круглая, обжаренная сверху, без костей, только отделяемое постное мясо, с обрезью до 0 дюймов жира, отборное, сырое;Мясо;23,60;982,0;original;3,26;0,00;124,0
173997;Говядина, круглая, обжаренная сверху, без костей, только отделяемое постное мясо, с обрезанной до 0 дюймов жира, отборная, сырая;Мясо;23,60;1110,0;original;2,45;0,00;116,0
173998;Говядина круглая, глазок жареного, бескостная, только отделяемое постное мясо, с жилкой до 0 дюймов, все сорта, сырое;Мясо;23,40;1020,0;original;3,04;0,00;121,0
173999;Говядина, круглая, глазок жареного мяса, без костей, только отделяемое постное мясо, с обрезанной до 0 дюймов жира, отборное, сырое;Мясо;23,40;972,0;original;3,38;0,00;124,0
174000;Говядина, корейка, жареная вырезка, без костей, только отделяемое постное мясо, обрезанное до 0 дюймов жира, отборное, сырое;Мясо;21,80;907,0;original;6,16;0,00;143,0
174001;Говядина, корейка, жареная вырезка, без костей, только отделяемое постное мясо, с обрезанием до 0 дюймов жира, отборное, сырое;Мясо;22,20;1040,0;original;5,10;0,00;135,0
174002;Говядина, корейка, стейк из верхней части корейки, без костей, без губ, только отделяемое постное мясо, с обрезанием до 0 дюймов жира, все сорта, сырые;Мясо;23,10;1000,0;original;5,67;0,00;143,0
174003;Говядина, корейка, стейк из верхней части корейки, без костей, без губ, только отделяемое постное мясо, обрезанное до 0 дюймов жира, отборное, сырое;Мясо;22,90;954,0;original;6,34;0,00;149,0
174004;Говядина, корейка, вырезка жареная, без костей, только отделяемое постное мясо, с обрезью до 0 дюймов жира, все сорта, приготовленные, жареные;Мясо;27,50;1200,0;original;7,49;0,00;177,0
174005;Говядина, корейка, жареная вырезка, без костей, только отделяемое постное мясо, обрезанное до 0 дюймов жира, на выбор, приготовленное, жареное;Мясо;27,50;1140,0;original;8,13;0,00;183,0
174006;Говядина, корейка, жареная вырезка, только отделяемое постное мясо, без костей, обрезанное до 0 дюймов жира, отборное, приготовленное, жареное;Мясо;27,60;1300,0;original;6,54;0,00;169,0
174007;Говядина, круглая, обжаренная сверху, без костей, только отделяемое постное мясо, с обрезью до 0 дюймов жира, всех сортов, вареная, жареная;Мясо;30,10;1350,0;original;3,77;0,00;162,0
174008;Говядина, круглая, глазок круглого стейка, без костей, только отделяемое постное мясо, обрезанное до 0 дюймов жира, отборное, приготовленное, на гриле;Мясо;29,50;1390,0;original;3,43;0,00;149,0
174009;Говядина, корейка, стейк из верхней части корейки, без костей, с губами, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, отборное, сырое;Мясо;23,30;951,0;original;4,66;0,00;135,0
174010;Говядина, корейка, стейк из верхней части корейки, без костей, с губами, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, отборное, сырое;Мясо;22,90;954,0;original;6,34;0,00;149,0
174011;Говядина, корейка, стейк из верхней части корейки, без костей, с губами, только отделяемое постное мясо, с обрезанием до 1/8 дюйма жира, все сорта, сырые;Мясо;23,10;1000,0;original;5,67;0,00;143,0
174012;Говядина, составленная из жилованных отрубов, только отделяемое постное мясо, с жилкой до 1/8 дюйма, отборное, сырое;Мясо;22,00;885,0;original;6,05;0,00;142,0
174013;Составная говядина, только отделяемое постное мясо, обрезанное до 1/8 дюйма жира, отборное, приготовленное;Мясо;28,70;1160,0;original;9,16;0,00;203,0
174014;Говядина, составная из жилованных отрубов, отделимых постного и жира, обезжиренная до 0 дюймов жира, отборная, сырая;Мясо;21,30;790,0;original;10,10;0,00;176,0
174015;Говядина, составленная из жилованных отрубов, только отделяемое постное мясо, обезжиренное до 0 дюймов, отборное, сырое;Мясо;21,60;812,0;original;7,24;0,00;151,0
174016;Говядина, окорочок, нежный стейк, только отделяемое постное мясо, обрезанное до 0 дюймов жира, все сорта, приготовленное, поджаренное;Мясо;25,90;1120,0;original;5,42;0,00;159,0
174017;Говядина, голень, верхняя лопатка, только отделяемое постное мясо, обрезанное до 0 дюймов жира, все сорта, приготовленное, поджаренное;Мясо;26,10;1130,0;original;10,20;0,00;203,0
174018;Говядина, окорочок, жареное мясо, только отделяемое постное мясо, с обрезанием до 1/4 дюйма жира, все сорта, сырое;Мясо;19,60;851,0;original;5,02;0,00;129,0
174019;Говядина, окорочок, жареное мясо, только отделяемое постное мясо, обрезанное до 0 дюймов жира, все сорта, приготовленное, жареное;Мясо;26,80;1160,0;original;6,34;0,00;172,0
174020;Говядина, окорочок, нежный стейк, отделяемое постное мясо и жир, обрезанный до 0 дюймов жира, отбор Министерства сельского хозяйства США, приготовленный, поджаренный;Мясо;26,10;1130,0;original;5,24;0,00;159,0
174021;Говядина, окорок, верхняя лопатка, отделяемое постное мясо и жир, обрезанные до 0 дюймов жира, на выбор, приготовленные, поджаренные;Мясо;25,80;1120,0;original;12,90;0,00;227,0
174022;Говядина, окорок, верхняя лопатка, отделяемое постное мясо и жир, обрезанные до 0 дюймов жира, отборные, приготовленные, поджаренные;Мясо;25,70;1110,0;original;9,99;0,00;200,0
174023;Говядина, окорочок, жареное мясо, отделяемое постное мясо и жир, обрезанные до 0 дюймов жира, на выбор, приготовленные, жареные;Мясо;24,60;1060,0;original;12,30;0,00;216,0
174024;Говядина, корейка, нижняя часть вырезки, стейк «три кончика», отделяемая постная часть и жир, обрезанные до 0 дюймов жира, все сорта, приготовленные, поджаренные;Мясо;30,00;1300,0;original;15,20;0,00;265,0
174025;Говядина, окорочок, нежный стейк, отделяемое постное мясо и жир, обрезанный до 0 дюймов жира, все сорта, приготовленные, поджаренные;Мясо;25,90;1120,0;original;5,52;0,00;160,0
174026;Говядина, окорок, верхняя лопатка, отделяемое постное мясо и жир, обрезанные до 0 дюймов жира, все сорта, приготовленные, поджаренные;Мясо;25,70;1110,0;original;11,70;0,00;216,0
174027;Говядина, окорочок, комочки жареного, отделяемое постное мясо и жир, обрезанные до 0 дюймов жира, все сорта, приготовленные, жареные;Мясо;25,70;1110,0;original;10,80;0,00;207,0
174028;Говядина, фарш, 95 % постного мяса / 5 % жира, раскрошенный, приготовленный, подрумяненный;Мясо;29,20;1140,0;original;7,58;0,00;193,0
174029;Говядина, фарш, 95% постного мяса / 5% жира, рулет, приготовленный, запеченный;Мясо;27,30;1060,0;original;6,37;0,00;174,0
174030;Говядина фарш, 90% постного мяса / 10% жира, сырой;Мясо;20,00;781,0;original;10,00;0,00;176,0
174031;Говядина, фарш, 90% постного мяса / 10% жира, котлета, приготовленная, поджаренная;Мясо;26,10;1020,0;original;11,80;0,00;217,0
174032;Говядина, фарш, 85% постного мяса / 15% жира, котлета, приготовленная, поджаренная;Мясо;25,90;725,0;original;15,40;0,00;250,0
174033;Говядина, фарш, 85 % постного мяса / 15 % жира, котлета, приготовленная, поджаренная на сковороде;Мясо;24,60;960,0;original;14,00;0,00;232,0
174034;Говядина, фарш, 85 % постного мяса / 15 % жира, раскрошенный, приготовленный, подрумяненный;Мясо;27,70;1080,0;original;15,30;0,00;256,0
174035;Говядина, фарш, 85% постного мяса / 15% жира, рулет, приготовленный, запеченный;Мясо;25,90;1010,0;original;14,40;0,00;240,0
174036;Говядина фарш, 80% постного мяса / 20% жира, сырой;Мясо;17,20;670,0;original;20,00;0,00;254,0
174037;Говядина фарш, 75% постного мяса / 25% жира, сырой;Мясо;15,80;615,0;original;25,00;0,00;293,0
174038;Говядина, фарш, 75% постного мяса / 25% жира, котлета, приготовленная, поджаренная;Мясо;25,60;997,0;original;18,90;0,00;279,0
174039;Говядина, фарш, 75 % постного мяса / 25 % жира, котлета, приготовленная, поджаренная на сковороде;Мясо;23,40;912,0;original;16,40;0,00;248,0
174040;Говядина, фарш, 75 % постного мяса / 25 % жира, крошка, приготовленная, подрумяненная;Мясо;26,30;1020,0;original;18,20;0,00;277,0
174041;Говядина, короткая корейка, верхняя часть корейки, стейк, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, отборное, сырое;Мясо;23,10;911,0;original;3,88;0,00;133,0
174042;Говядина, ребро, маленький конец (ребрышек 10–12), только отделяемое постное мясо, обрезанное до 1/8 дюйма жира, отборное, приготовленное, поджаренное;Мясо;30,90;1220,0;original;6,22;0,00;188,0
174043;Говядина, вырезка, стейк, только отделяемое постное мясо, обрезанное до 1/8 дюйма жира, отборное, приготовленное, поджаренное;Мясо;29,10;1150,0;original;7,76;0,00;194,0
174044;Говядина, верхняя часть вырезки, стейк, только отделяемое постное мясо, обрезанное до 1/8 дюйма жира, отборное, приготовленное, поджаренное;Мясо;29,30;1160,0;original;4,96;0,00;170,0
174045;Говядина, круглая, с круглым низом, стейк, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, отборное, приготовленное, тушеное;Мясо;34,50;1360,0;original;6,43;0,00;205,0
174046;Говядина, круглая, с круглым дном, жареная, только отделяемое постное мясо, с обрезанной до 1/8 дюйма жира, всех сортов, сырая;Мясо;22,20;891,0;original;4,31;0,00;128,0
174047;Говядина, грудинка, плоская половина, только отделяемое постное мясо, с обрезанной до жирности 1/8 дюйма, всех сортов, вареная, тушеная;Мясо;33,20;1310,0;original;6,00;0,00;196,0
174048;Говядина, грудинка, плоская половина, только отделяемое постное мясо, с обрезанной до 1/8 дюйма жира, все сорта, сырая;Мясо;21,60;852,0;original;3,84;0,00;127,0
174049;Говядина круглая, с глазком, жареная, только отделяемое постное мясо, с жилкой до 1/8 дюйма, всех сортов, сырая;Мясо;22,60;892,0;original;3,00;0,00;124,0
174050;Говядина, окорочок, жаркое в горшочке, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, все сорта, приготовленные, тушеные;Мясо;34,70;1370,0;original;7,36;0,00;214,0
174051;Говядина, окорочок, жаркое в горшочке, только отделяемое постное мясо, с обрезанием до 1/8 дюйма жира, все сорта, сырое;Мясо;22,10;873,0;original;4,19;0,00;132,0
174052;Говядина, круглая, с круглым дном, жареная, только отделяемое постное мясо, с обрезанной до 1/8 дюйма жира, всех сортов, приготовленная;Мясо;28,00;1110,0;original;5,72;0,00;163,0
174053;Говядина, круглая, с круглым низом, стейк, только отделяемое постное мясо, с обрезанной до 1/8 дюйма жира, всех сортов, вареная, тушеная;Мясо;34,30;1360,0;original;7,73;0,00;216,0
174054;Говядина, верхняя часть вырезки, стейк, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, все сорта, приготовленные, поджаренные;Мясо;29,40;1160,0;original;5,84;0,00;178,0
174055;Говядина, верхняя часть вырезки, стейк, только отделяемое постное мясо, с обрезью до 1/8 дюйма жира, все сорта, сырые;Мясо;22,10;872,0;original;4,08;0,00;131,0
174056;Говядина, окорочок, жаркое в горшочке, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, отборное, сырое;Мясо;22,00;867,0;original;5,05;0,00;139,0
174057;Говядина, грудинка, плоская половина, только отделяемое постное мясо, обрезанное до 1/8 дюйма жира, отборное, сырое;Мясо;21,70;857,0;original;4,06;0,00;129,0
174058;Говядина, круглая, с круглым низом, жареная, только отделяемое постное мясо, с обрезанной до 1/8 дюйма жира, отборное, сырое.;Мясо;22,20;877,0;original;4,96;0,00;140,0
174059;Говядина, круглая, с круглым дном, жареная, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, на выбор, приготовленное, жареное;Мясо;27,60;1090,0;original;6,77;0,00;179,0
174060;Говядина, круглая, с глазком, жареная, только отделяемое постное мясо, с обрезанным жиром до 1/8 дюйма, на выбор, приготовленное, жареное;Мясо;29,90;1180,0;original;5,30;0,00;175,0
174061;Говядина, круглая, верхняя круглая, стейк, только отделяемое постное мясо, обрезанное до 1/8 дюйма жира, на выбор, приготовленное, поджаренное;Мясо;32,00;1270,0;original;6,25;0,00;193,0
174062;Суп, суп из моллюсков, Новая Англия, консервированный, готовый к употреблению;Рыба и морепродукты;2,61;130,5;calculated;3,94;8,28;79,0
174063;Суп, суп из моллюсков, Новая Англия, с пониженным содержанием натрия, консервированный, готовый к употреблению;Рыба и морепродукты;2,33;116,5;calculated;4,23;5,68;70,0
174064;Суп, куриная лапша, с пониженным содержанием натрия, консервированный, готовый к употреблению;Мясо;3,29;164,5;calculated;1,34;3,84;41,0
174065;Суп из говядины и овощей с пониженным содержанием натрия, консервированный, готовый к употреблению;Мясо;3,26;163,0;calculated;0,95;4,99;42,0
174066;Соус кисло-сладкий, готовый к употреблению.;Овощи;0,27;6,8;calculated;0,02;38,20;154,0
174067;Соус, коктейль, готовый к употреблению;Овощи;1,36;34,0;calculated;1,05;28,20;128,0
174068;Дип, сальса кон кесо, сыр и сальса-средний;Сыры;3,14;157,0;calculated;9,51;11,10;143,0
174069;Дип, ТОСТИТОС, сырный соус, средний;Овощи;2,92;73,0;calculated;8,26;11,70;133,0
174070;Соус, арахисовый, из арахисового масла, вода, соевый соус;Бобовые;6,31;283,9;calculated;16,00;22,00;257,0
174071;Суп, кусочки овощей, с пониженным содержанием натрия, консервированные, готовые к употреблению;Овощи;1,16;29,0;calculated;0,51;10,30;50,0
174072;Подливка HEINZ Home Style, классический куриный;Мясо;0,67;33,5;calculated;2,57;5,01;46,0
174073;Суп, говяжья перловка, готов к подаче;Мясо;2,81;140,5;calculated;0,96;7,94;52,0
174074;Соус, энчилада, красный, неострый, готов к подаче.;Овощи;0,62;15,5;calculated;0,91;4,87;30,0
174075;Хлеб, чапати или роти, цельнозерновой, промышленного приготовления, замороженный;Хлеб и выпечка;7,85;235,5;calculated;9,20;46,10;299,0
